"Image id","Path","Extension","Height","Width","Type of Replica","Replica param 1","Replica param 2","Replica of"
"1977","neg/440.jpg","jpg","600.0","600.0",,,,
"1978","neg/503.jpg","jpg","600.0","600.0",,,,
"1979","neg/1192.jpg","jpg","460.0","280.0",,,,
"1980","neg/1962.jpg","jpg","800.0","600.0",,,,
"1981","neg/986.jpg","jpg","399.0","599.0",,,,
"1982","neg/1474.jpg","jpg","450.0","599.0",,,,
"1983","neg/1849.jpg","jpg","399.0","599.0",,,,
"1984","neg/1252.jpg","jpg","600.0","600.0",,,,
"1985","neg/755.jpg","jpg","600.0","600.0",,,,
"1986","neg/1433.jpg","jpg","600.0","600.0",,,,
"1987","neg/523.jpg","jpg","450.0","600.0",,,,
"1988","neg/2027.jpg","jpg","450.0","600.0",,,,
"1989","neg/1833.jpg","jpg","306.0","454.0",,,,
"1990","neg/942.jpg","jpg","333.0","500.0",,,,
"1991","neg/37.jpg","jpg","275.0","275.0",,,,
"1992","neg/2340.jpg","jpg","450.0","600.0",,,,
"1993","neg/1296.jpg","jpg","600.0","600.0",,,,
"1994","neg/2219.jpg","jpg","244.0","599.0",,,,
"1995","neg/740.jpg","jpg","901.0","600.0",,,,
"1996","neg/1800.jpg","jpg","840.0","600.0",,,,
"1997","neg/1966.jpg","jpg","600.0","600.0",,,,
"1998","neg/1387.jpg","jpg","438.0","599.0",,,,
"1999","neg/823.jpg","jpg","450.0","600.0",,,,
"2000","neg/1686.jpg","jpg","404.0","591.0",,,,
"2001","neg/1742.jpg","jpg","113.0","126.0",,,,
"2002","neg/1537.jpg","jpg","337.0","599.0",,,,
"2003","neg/1140.jpg","jpg","337.0","599.0",,,,
"2004","neg/1978.jpg","jpg","301.0","570.0",,,,
"2005","neg/1484.jpg","jpg","600.0","600.0",,,,
"2006","neg/2350.jpg","jpg","169.0","225.0",,,,
"2007","neg/1404.jpg","jpg","450.0","600.0",,,,
"2008","neg/1482.jpg","jpg","1032.0","581.0",,,,
"2009","neg/675.jpg","jpg","600.0","600.0",,,,
"2010","neg/1332.jpg","jpg","800.0","600.0",,,,
"2011","neg/1135.jpg","jpg","284.0","600.0",,,,
"2012","neg/1491.jpg","jpg","400.0","599.0",,,,
"2013","neg/2011.jpg","jpg","225.0","600.0",,,,
"2014","neg/648.jpg","jpg","350.0","600.0",,,,
"2015","neg/57.jpg","jpg","399.0","599.0",,,,
"2016","neg/2216.jpg","jpg","854.0","480.0",,,,
"2017","neg/1895.jpg","jpg","315.0","500.0",,,,
"2018","neg/2100.jpg","jpg","320.0","599.0",,,,
"2019","neg/723.jpg","jpg","450.0","600.0",,,,
"2020","neg/1486.jpg","jpg","800.0","600.0",,,,
"2021","neg/928.jpg","jpg","800.0","533.0",,,,
"2022","neg/1598.jpg","jpg","664.0","578.0",,,,
"2023","neg/2122.jpg","jpg","140.0","105.0",,,,
"2024","neg/365.jpg","jpg","269.0","566.0",,,,
"2025","neg/1090.jpg","jpg","450.0","600.0",,,,
"2026","neg/2110.jpg","jpg","600.0","600.0",,,,
"2027","neg/2144.jpg","jpg","600.0","600.0",,,,
"2028","neg/408.jpg","jpg","624.0","480.0",,,,
"2029","neg/1112.jpg","jpg","661.0","445.0",,,,
"2030","neg/461.jpg","jpg","245.0","206.0",,,,
"2031","neg/153.jpg","jpg","638.0","421.0",,,,
"2032","neg/387.jpg","jpg","500.0","500.0",,,,
"2033","neg/1796.jpg","jpg","337.0","599.0",,,,
"2034","neg/183.jpg","jpg","320.0","240.0",,,,
"2035","neg/138.jpg","jpg","508.0","599.0",,,,
"2036","neg/1523.jpg","jpg","600.0","600.0",,,,
"2037","neg/905.jpg","jpg","500.0","499.0",,,,
"2038","neg/1808.jpg","jpg","1024.0","576.0",,,,
"2039","neg/1499.jpg","jpg","600.0","600.0",,,,
"2040","neg/1861.jpg","jpg","450.0","600.0",,,,
"2041","neg/1108.jpg","jpg","600.0","600.0",,,,
"2042","neg/376.jpg","jpg","169.0","225.0",,,,
"2043","neg/1061.jpg","jpg","341.0","600.0",,,,
"2044","neg/206.jpg","jpg","579.0","600.0",,,,
"2045","neg/345.jpg","jpg","555.0","306.0",,,,
"2046","neg/1576.jpg","jpg","448.0","600.0",,,,
"2047","neg/242.jpg","jpg","450.0","600.0",,,,
"2048","neg/1806.jpg","jpg","1024.0","576.0",,,,
"2049","neg/1714.jpg","jpg","450.0","600.0",,,,
"2050","neg/936.jpg","jpg","192.0","189.0",,,,
"2051","neg/1392.jpg","jpg","900.0","600.0",,,,
"2052","neg/628.jpg","jpg","809.0","600.0",,,,
"2053","neg/1772.jpg","jpg","600.0","600.0",,,,
"2054","neg/874.jpg","jpg","800.0","480.0",,,,
"2055","neg/1984.jpg","jpg","337.0","599.0",,,,
"2056","neg/182.jpg","jpg","600.0","600.0",,,,
"2057","neg/272.jpg","jpg","621.0","400.0",,,,
"2058","neg/949.jpg","jpg","105.0","140.0",,,,
"2059","neg/772.jpg","jpg","360.0","480.0",,,,
"2060","neg/1498.jpg","jpg","500.0","500.0",,,,
"2061","neg/363.jpg","jpg","600.0","600.0",,,,
"2062","neg/689.jpg","jpg","720.0","507.0",,,,
"2063","neg/956.jpg","jpg","600.0","600.0",,,,
"2064","neg/671.jpg","jpg","800.0","600.0",,,,
"2065","neg/1121.jpg","jpg","337.0","600.0",,,,
"2066","neg/665.jpg","jpg","450.0","600.0",,,,
"2067","neg/725.jpg","jpg","128.0","128.0",,,,
"2068","neg/1239.jpg","jpg","718.0","600.0",,,,
"2069","neg/34.jpg","jpg","848.0","600.0",,,,
"2070","neg/1799.jpg","jpg","1024.0","577.0",,,,
"2071","neg/1626.jpg","jpg","524.0","346.0",,,,
"2072","neg/232.jpg","jpg","600.0","600.0",,,,
"2073","neg/2070.jpg","jpg","417.0","417.0",,,,
"2074","neg/919.jpg","jpg","600.0","600.0",,,,
"2075","neg/1964.jpg","jpg","169.0","225.0",,,,
"2076","neg/1123.jpg","jpg","225.0","147.0",,,,
"2077","neg/2055.jpg","jpg","140.0","140.0",,,,
"2078","neg/1565.jpg","jpg","800.0","600.0",,,,
"2079","neg/2147.jpg","jpg","600.0","600.0",,,,
"2080","neg/1204.jpg","jpg","1024.0","577.0",,,,
"2081","neg/222.jpg","jpg","337.0","599.0",,,,
"2082","neg/608.jpg","jpg","600.0","600.0",,,,
"2083","neg/424.jpg","jpg","707.0","500.0",,,,
"2084","neg/1662.jpg","jpg","900.0","600.0",,,,
"2085","neg/50.jpg","jpg","804.0","600.0",,,,
"2086","neg/2189.jpg","jpg","319.0","480.0",,,,
"2087","neg/965.jpg","jpg","750.0","500.0",,,,
"2088","neg/1231.jpg","jpg","621.0","480.0",,,,
"2089","neg/1858.jpg","jpg","847.0","600.0",,,,
"2090","neg/804.jpg","jpg","500.0","493.0",,,,
"2091","neg/2109.jpg","jpg","800.0","600.0",,,,
"2092","neg/519.jpg","jpg","399.0","599.0",,,,
"2093","neg/1050.jpg","jpg","360.0","600.0",,,,
"2094","neg/2098.jpg","jpg","336.0","598.0",,,,
"2095","neg/1670.jpg","jpg","450.0","600.0",,,,
"2096","neg/83.jpg","jpg","600.0","599.0",,,,
"2097","neg/2014.jpg","jpg","450.0","600.0",,,,
"2098","neg/132.jpg","jpg","450.0","600.0",,,,
"2099","neg/1280.jpg","jpg","450.0","600.0",,,,
"2100","neg/1745.jpg","jpg","600.0","600.0",,,,
"2101","neg/1540.jpg","jpg","800.0","600.0",,,,
"2102","neg/120.jpg","jpg","804.0","600.0",,,,
"2103","neg/562.jpg","jpg","667.0","500.0",,,,
"2104","neg/700.jpg","jpg","252.0","598.0",,,,
"2105","neg/151.jpg","jpg","798.0","599.0",,,,
"2106","neg/1241.jpg","jpg","600.0","600.0",,,,
"2107","neg/961.jpg","jpg","1024.0","577.0",,,,
"2108","neg/2235.jpg","jpg","511.0","599.0",,,,
"2109","neg/776.jpg","jpg","198.0","600.0",,,,
"2110","neg/276.jpg","jpg","336.0","598.0",,,,
"2111","neg/1878.jpg","jpg","190.0","320.0",,,,
"2112","neg/2031.jpg","jpg","337.0","600.0",,,,
"2113","neg/1520.jpg","jpg","431.0","599.0",,,,
"2114","neg/228.jpg","jpg","600.0","600.0",,,,
"2115","neg/1583.jpg","jpg","450.0","600.0",,,,
"2116","neg/1297.jpg","jpg","500.0","500.0",,,,
"2117","neg/271.jpg","jpg","1024.0","576.0",,,,
"2118","neg/1220.jpg","jpg","450.0","600.0",,,,
"2119","neg/1195.jpg","jpg","600.0","600.0",,,,
"2120","neg/2287.jpg","jpg","140.0","131.0",,,,
"2121","neg/388.jpg","jpg","600.0","600.0",,,,
"2122","neg/152.jpg","jpg","800.0","600.0",,,,
"2123","neg/877.jpg","jpg","817.0","600.0",,,,
"2124","neg/1939.jpg","jpg","800.0","600.0",,,,
"2125","neg/967.jpg","jpg","399.0","599.0",,,,
"2126","neg/2210.jpg","jpg","600.0","600.0",,,,
"2127","neg/2096.jpg","jpg","800.0","600.0",,,,
"2128","neg/969.jpg","jpg","600.0","600.0",,,,
"2129","neg/2271.jpg","jpg","600.0","600.0",,,,
"2130","neg/696.jpg","jpg","800.0","600.0",,,,
"2131","neg/1924.jpg","jpg","899.0","600.0",,,,
"2132","neg/1030.jpg","jpg","800.0","600.0",,,,
"2133","neg/2164.jpg","jpg","800.0","600.0",,,,
"2134","neg/1191.jpg","jpg","800.0","600.0",,,,
"2135","neg/2256.jpg","jpg","399.0","599.0",,,,
"2136","neg/1562.jpg","jpg","600.0","600.0",,,,
"2137","neg/1374.jpg","jpg","378.0","599.0",,,,
"2138","neg/1262.jpg","jpg","882.0","599.0",,,,
"2139","neg/2208.jpg","jpg","1024.0","576.0",,,,
"2140","neg/1125.jpg","jpg","600.0","600.0",,,,
"2141","neg/906.jpg","jpg","450.0","600.0",,,,
"2142","neg/977.jpg","jpg","240.0","320.0",,,,
"2143","neg/1331.jpg","jpg","668.0","476.0",,,,
"2144","neg/499.jpg","jpg","600.0","600.0",,,,
"2145","neg/839.jpg","jpg","266.0","599.0",,,,
"2146","neg/1580.jpg","jpg","550.0","600.0",,,,
"2147","neg/1199.jpg","jpg","450.0","600.0",,,,
"2148","neg/1101.jpg","jpg","337.0","599.0",,,,
"2149","neg/1753.jpg","jpg","362.0","598.0",,,,
"2150","neg/444.jpg","jpg","450.0","600.0",,,,
"2151","neg/1273.jpg","jpg","138.0","138.0",,,,
"2152","neg/427.jpg","jpg","601.0","600.0",,,,
"2153","neg/2162.jpg","jpg","399.0","599.0",,,,
"2154","neg/941.jpg","jpg","710.0","600.0",,,,
"2155","neg/252.jpg","jpg","400.0","400.0",,,,
"2156","neg/1983.jpg","jpg","334.0","592.0",,,,
"2157","neg/13.jpg","jpg","337.0","599.0",,,,
"2158","neg/1468.jpg","jpg","337.0","599.0",,,,
"2159","neg/1059.jpg","jpg","806.0","592.0",,,,
"2160","neg/661.jpg","jpg","600.0","600.0",,,,
"2161","neg/52.jpg","jpg","770.0","577.0",,,,
"2162","neg/1175.jpg","jpg","337.0","599.0",,,,
"2163","neg/2078.jpg","jpg","640.0","480.0",,,,
"2164","neg/1418.jpg","jpg","453.0","460.0",,,,
"2165","neg/2064.jpg","jpg","800.0","600.0",,,,
"2166","neg/327.jpg","jpg","927.0","600.0",,,,
"2167","neg/1883.jpg","jpg","648.0","484.0",,,,
"2168","neg/2182.jpg","jpg","600.0","600.0",,,,
"2169","neg/1314.jpg","jpg","600.0","600.0",,,,
"2170","neg/1430.jpg","jpg","700.0","536.0",,,,
"2171","neg/1177.jpg","jpg","600.0","600.0",,,,
"2172","neg/1492.jpg","jpg","800.0","600.0",,,,
"2173","neg/1888.jpg","jpg","334.0","599.0",,,,
"2174","neg/563.jpg","jpg","800.0","600.0",,,,
"2175","neg/1837.jpg","jpg","128.0","128.0",,,,
"2176","neg/2126.jpg","jpg","1024.0","576.0",,,,
"2177","neg/611.jpg","jpg","213.0","400.0",,,,
"2178","neg/1574.jpg","jpg","400.0","600.0",,,,
"2179","neg/2295.jpg","jpg","600.0","600.0",,,,
"2180","neg/1048.jpg","jpg","600.0","600.0",,,,
"2181","neg/422.jpg","jpg","450.0","600.0",,,,
"2182","neg/1869.jpg","jpg","145.0","145.0",,,,
"2183","neg/861.jpg","jpg","450.0","600.0",,,,
"2184","neg/1969.jpg","jpg","1024.0","597.0",,,,
"2185","neg/721.jpg","jpg","180.0","320.0",,,,
"2186","neg/1439.jpg","jpg","600.0","600.0",,,,
"2187","neg/385.jpg","jpg","560.0","400.0",,,,
"2188","neg/1119.jpg","jpg","303.0","506.0",,,,
"2189","neg/1237.jpg","jpg","429.0","599.0",,,,
"2190","neg/1099.jpg","jpg","1024.0","576.0",,,,
"2191","neg/1074.jpg","jpg","337.0","599.0",,,,
"2192","neg/934.jpg","jpg","804.0","600.0",,,,
"2193","neg/1549.jpg","jpg","848.0","600.0",,,,
"2194","neg/514.jpg","jpg","316.0","440.0",,,,
"2195","neg/1102.jpg","jpg","298.0","530.0",,,,
"2196","neg/827.jpg","jpg","300.0","400.0",,,,
"2197","neg/737.jpg","jpg","419.0","261.0",,,,
"2198","neg/1057.jpg","jpg","400.0","600.0",,,,
"2199","neg/915.jpg","jpg","300.0","300.0",,,,
"2200","neg/2320.jpg","jpg","798.0","599.0",,,,
"2201","neg/339.jpg","jpg","720.0","480.0",,,,
"2202","neg/412.jpg","jpg","169.0","225.0",,,,
"2203","neg/1778.jpg","jpg","449.0","599.0",,,,
"2204","neg/822.jpg","jpg","143.0","597.0",,,,
"2205","neg/1793.jpg","jpg","600.0","600.0",,,,
"2206","neg/130.jpg","jpg","720.0","540.0",,,,
"2207","neg/916.jpg","jpg","565.0","600.0",,,,
"2208","neg/528.jpg","jpg","600.0","600.0",,,,
"2209","neg/1167.jpg","jpg","341.0","598.0",,,,
"2210","neg/46.jpg","jpg","360.0","540.0",,,,
"2211","neg/2077.jpg","jpg","277.0","499.0",,,,
"2212","neg/831.jpg","jpg","800.0","600.0",,,,
"2213","neg/126.jpg","jpg","900.0","600.0",,,,
"2214","neg/1096.jpg","jpg","600.0","600.0",,,,
"2215","neg/798.jpg","jpg","1024.0","576.0",,,,
"2216","neg/1613.jpg","jpg","240.0","360.0",,,,
"2217","neg/1344.jpg","jpg","1024.0","576.0",,,,
"2218","neg/432.jpg","jpg","345.0","260.0",,,,
"2219","neg/1376.jpg","jpg","301.0","600.0",,,,
"2220","neg/1316.jpg","jpg","696.0","522.0",,,,
"2221","neg/86.jpg","jpg","450.0","600.0",,,,
"2222","neg/586.jpg","jpg","140.0","135.0",,,,
"2223","neg/1715.jpg","jpg","441.0","600.0",,,,
"2224","neg/639.jpg","jpg","400.0","600.0",,,,
"2225","neg/2354.jpg","jpg","1024.0","576.0",,,,
"2226","neg/554.jpg","jpg","887.0","599.0",,,,
"2227","neg/571.jpg","jpg","600.0","600.0",,,,
"2228","neg/1612.jpg","jpg","114.0","140.0",,,,
"2229","neg/761.jpg","jpg","301.0","600.0",,,,
"2230","neg/175.jpg","jpg","629.0","600.0",,,,
"2231","neg/1836.jpg","jpg","330.0","330.0",,,,
"2232","neg/767.jpg","jpg","594.0","591.0",,,,
"2233","neg/688.jpg","jpg","281.0","377.0",,,,
"2234","neg/1517.jpg","jpg","337.0","599.0",,,,
"2235","neg/2335.jpg","jpg","450.0","600.0",,,,
"2236","neg/1842.jpg","jpg","370.0","599.0",,,,
"2237","neg/128.jpg","jpg","900.0","600.0",,,,
"2238","neg/1260.jpg","jpg","506.0","599.0",,,,
"2239","neg/1889.jpg","jpg","575.0","575.0",,,,
"2240","neg/2048.jpg","jpg","337.0","599.0",,,,
"2241","neg/1448.jpg","jpg","600.0","600.0",,,,
"2242","neg/1902.jpg","jpg","796.0","597.0",,,,
"2243","neg/762.jpg","jpg","320.0","480.0",,,,
"2244","neg/896.jpg","jpg","600.0","600.0",,,,
"2245","neg/426.jpg","jpg","407.0","357.0",,,,
"2246","neg/724.jpg","jpg","600.0","600.0",,,,
"2247","neg/2046.jpg","jpg","170.0","170.0",,,,
"2248","neg/445.jpg","jpg","800.0","600.0",,,,
"2249","neg/818.jpg","jpg","497.0","500.0",,,,
"2250","neg/659.jpg","jpg","600.0","600.0",,,,
"2251","neg/885.jpg","jpg","316.0","598.0",,,,
"2252","neg/2310.jpg","jpg","641.0","600.0",,,,
"2253","neg/1573.jpg","jpg","600.0","600.0",,,,
"2254","neg/1438.jpg","jpg","480.0","480.0",,,,
"2255","neg/634.jpg","jpg","337.0","599.0",,,,
"2256","neg/2102.jpg","jpg","600.0","600.0",,,,
"2257","neg/1899.jpg","jpg","600.0","600.0",,,,
"2258","neg/1060.jpg","jpg","140.0","105.0",,,,
"2259","neg/473.jpg","jpg","200.0","200.0",,,,
"2260","neg/199.jpg","jpg","480.0","271.0",,,,
"2261","neg/1551.jpg","jpg","843.0","599.0",,,,
"2262","neg/553.jpg","jpg","1032.0","581.0",,,,
"2263","neg/6.jpg","jpg","169.0","225.0",,,,
"2264","neg/1594.jpg","jpg","240.0","600.0",,,,
"2265","neg/727.jpg","jpg","600.0","600.0",,,,
"2266","neg/1633.jpg","jpg","357.0","599.0",,,,
"2267","neg/2315.jpg","jpg","925.0","600.0",,,,
"2268","neg/983.jpg","jpg","400.0","600.0",,,,
"2269","neg/1795.jpg","jpg","303.0","486.0",,,,
"2270","neg/1986.jpg","jpg","475.0","314.0",,,,
"2271","neg/1416.jpg","jpg","600.0","600.0",,,,
"2272","neg/953.jpg","jpg","800.0","600.0",,,,
"2273","neg/308.jpg","jpg","300.0","600.0",,,,
"2274","neg/2343.jpg","jpg","355.0","600.0",,,,
"2275","neg/1069.jpg","jpg","297.0","300.0",,,,
"2276","neg/901.jpg","jpg","899.0","600.0",,,,
"2277","neg/1446.jpg","jpg","399.0","599.0",,,,
"2278","neg/543.jpg","jpg","337.0","599.0",,,,
"2279","neg/109.jpg","jpg","600.0","600.0",,,,
"2280","neg/1414.jpg","jpg","228.0","599.0",,,,
"2281","neg/640.jpg","jpg","200.0","200.0",,,,
"2282","neg/852.jpg","jpg","205.0","400.0",,,,
"2283","neg/159.jpg","jpg","337.0","599.0",,,,
"2284","neg/309.jpg","jpg","289.0","500.0",,,,
"2285","neg/2159.jpg","jpg","395.0","600.0",,,,
"2286","neg/382.jpg","jpg","1024.0","576.0",,,,
"2287","neg/348.jpg","jpg","375.0","500.0",,,,
"2288","neg/386.jpg","jpg","899.0","600.0",,,,
"2289","neg/498.jpg","jpg","105.0","140.0",,,,
"2290","neg/1052.jpg","jpg","600.0","600.0",,,,
"2291","neg/212.jpg","jpg","387.0","580.0",,,,
"2292","neg/281.jpg","jpg","140.0","79.0",,,,
"2293","neg/1226.jpg","jpg","400.0","266.0",,,,
"2294","neg/2074.jpg","jpg","370.0","370.0",,,,
"2295","neg/2143.jpg","jpg","800.0","600.0",,,,
"2296","neg/2167.jpg","jpg","600.0","600.0",,,,
"2297","neg/1193.jpg","jpg","450.0","600.0",,,,
"2298","neg/1851.jpg","jpg","598.0","600.0",,,,
"2299","neg/1539.jpg","jpg","784.0","578.0",,,,
"2300","neg/1989.jpg","jpg","600.0","600.0",,,,
"2301","neg/215.jpg","jpg","800.0","600.0",,,,
"2302","neg/667.jpg","jpg","871.0","600.0",,,,
"2303","neg/1269.jpg","jpg","450.0","600.0",,,,
"2304","neg/1948.jpg","jpg","337.0","599.0",,,,
"2305","neg/1829.jpg","jpg","423.0","500.0",,,,
"2306","neg/457.jpg","jpg","600.0","600.0",,,,
"2307","neg/108.jpg","jpg","346.0","600.0",,,,
"2308","neg/898.jpg","jpg","900.0","600.0",,,,
"2309","neg/784.jpg","jpg","512.0","512.0",,,,
"2310","neg/1432.jpg","jpg","105.0","140.0",,,,
"2311","neg/1145.jpg","jpg","450.0","600.0",,,,
"2312","neg/2365.jpg","jpg","600.0","600.0",,,,
"2313","neg/40.jpg","jpg","341.0","600.0",,,,
"2314","neg/1489.jpg","jpg","351.0","412.0",,,,
"2315","neg/2051.jpg","jpg","399.0","599.0",,,,
"2316","neg/1559.jpg","jpg","600.0","600.0",,,,
"2317","neg/1706.jpg","jpg","500.0","500.0",,,,
"2318","neg/779.jpg","jpg","325.0","599.0",,,,
"2319","neg/1764.jpg","jpg","600.0","600.0",,,,
"2320","neg/401.jpg","jpg","400.0","600.0",,,,
"2321","neg/731.jpg","jpg","600.0","600.0",,,,
"2322","neg/2045.jpg","jpg","399.0","599.0",,,,
"2323","neg/67.jpg","jpg","400.0","407.0",,,,
"2324","neg/1914.jpg","jpg","500.0","500.0",,,,
"2325","neg/179.jpg","jpg","497.0","499.0",,,,
"2326","neg/372.jpg","jpg","600.0","600.0",,,,
"2327","neg/621.jpg","jpg","450.0","600.0",,,,
"2328","neg/858.jpg","jpg","480.0","476.0",,,,
"2329","neg/1475.jpg","jpg","480.0","543.0",,,,
"2330","neg/26.jpg","jpg","720.0","405.0",,,,
"2331","neg/98.jpg","jpg","666.0","500.0",,,,
"2332","neg/1687.jpg","jpg","1024.0","576.0",,,,
"2333","neg/2339.jpg","jpg","300.0","579.0",,,,
"2334","neg/1382.jpg","jpg","487.0","599.0",,,,
"2335","neg/1073.jpg","jpg","561.0","532.0",,,,
"2336","neg/958.jpg","jpg","800.0","600.0",,,,
"2337","neg/299.jpg","jpg","510.0","479.0",,,,
"2338","neg/1483.jpg","jpg","1024.0","595.0",,,,
"2339","neg/1880.jpg","jpg","169.0","225.0",,,,
"2340","neg/1211.jpg","jpg","800.0","600.0",,,,
"2341","neg/590.jpg","jpg","450.0","600.0",,,,
"2342","neg/486.jpg","jpg","600.0","600.0",,,,
"2343","neg/255.jpg","jpg","450.0","600.0",,,,
"2344","neg/176.jpg","jpg","400.0","600.0",,,,
"2345","neg/462.jpg","jpg","337.0","599.0",,,,
"2346","neg/1389.jpg","jpg","507.0","600.0",,,,
"2347","neg/1510.jpg","jpg","600.0","600.0",,,,
"2348","neg/405.jpg","jpg","400.0","400.0",,,,
"2349","neg/1730.jpg","jpg","800.0","600.0",,,,
"2350","neg/720.jpg","jpg","337.0","598.0",,,,
"2351","neg/407.jpg","jpg","337.0","599.0",,,,
"2352","neg/1056.jpg","jpg","337.0","599.0",,,,
"2353","neg/2047.jpg","jpg","800.0","600.0",,,,
"2354","neg/191.jpg","jpg","600.0","600.0",,,,
"2355","neg/274.jpg","jpg","635.0","576.0",,,,
"2356","neg/658.jpg","jpg","450.0","600.0",,,,
"2357","neg/713.jpg","jpg","450.0","600.0",,,,
"2358","neg/1134.jpg","jpg","189.0","450.0",,,,
"2359","neg/149.jpg","jpg","899.0","600.0",,,,
"2360","neg/278.jpg","jpg","565.0","600.0",,,,
"2361","neg/2026.jpg","jpg","286.0","598.0",,,,
"2362","neg/30.jpg","jpg","795.0","600.0",,,,
"2363","neg/670.jpg","jpg","1024.0","577.0",,,,
"2364","neg/1887.jpg","jpg","275.0","599.0",,,,
"2365","neg/53.jpg","jpg","404.0","599.0",,,,
"2366","neg/1408.jpg","jpg","447.0","599.0",,,,
"2367","neg/435.jpg","jpg","399.0","599.0",,,,
"2368","neg/370.jpg","jpg","185.0","272.0",,,,
"2369","neg/1732.jpg","jpg","424.0","599.0",,,,
"2370","neg/1274.jpg","jpg","413.0","395.0",,,,
"2371","neg/2257.jpg","jpg","762.0","479.0",,,,
"2372","neg/614.jpg","jpg","750.0","500.0",,,,
"2373","neg/320.jpg","jpg","600.0","600.0",,,,
"2374","neg/1853.jpg","jpg","596.0","400.0",,,,
"2375","neg/1320.jpg","jpg","304.0","599.0",,,,
"2376","neg/1113.jpg","jpg","401.0","401.0",,,,
"2377","neg/789.jpg","jpg","450.0","600.0",,,,
"2378","neg/594.jpg","jpg","1024.0","577.0",,,,
"2379","neg/2194.jpg","jpg","764.0","600.0",,,,
"2380","neg/2218.jpg","jpg","191.0","200.0",,,,
"2381","neg/1663.jpg","jpg","200.0","281.0",,,,
"2382","neg/560.jpg","jpg","500.0","500.0",,,,
"2383","neg/1244.jpg","jpg","585.0","495.0",,,,
"2384","neg/1850.jpg","jpg","300.0","300.0",,,,
"2385","neg/1285.jpg","jpg","726.0","508.0",,,,
"2386","neg/31.jpg","jpg","300.0","600.0",,,,
"2387","neg/1988.jpg","jpg","600.0","600.0",,,,
"2388","neg/705.jpg","jpg","449.0","599.0",,,,
"2389","neg/766.jpg","jpg","600.0","600.0",,,,
"2390","neg/1369.jpg","jpg","225.0","225.0",,,,
"2391","neg/1466.jpg","jpg","469.0","600.0",,,,
"2392","neg/2237.jpg","jpg","140.0","105.0",,,,
"2393","neg/1373.jpg","jpg","170.0","170.0",,,,
"2394","neg/1257.jpg","jpg","1066.0","600.0",,,,
"2395","neg/2332.jpg","jpg","800.0","600.0",,,,
"2396","neg/1502.jpg","jpg","800.0","600.0",,,,
"2397","neg/1658.jpg","jpg","402.0","599.0",,,,
"2398","neg/1713.jpg","jpg","337.0","599.0",,,,
"2399","neg/1870.jpg","jpg","800.0","600.0",,,,
"2400","neg/334.jpg","jpg","338.0","600.0",,,,
"2401","neg/622.jpg","jpg","300.0","450.0",,,,
"2402","neg/631.jpg","jpg","1109.0","600.0",,,,
"2403","neg/1453.jpg","jpg","374.0","599.0",,,,
"2404","neg/257.jpg","jpg","450.0","599.0",,,,
"2405","neg/1838.jpg","jpg","128.0","128.0",,,,
"2406","neg/214.jpg","jpg","323.0","463.0",,,,
"2407","neg/433.jpg","jpg","329.0","599.0",,,,
"2408","neg/306.jpg","jpg","451.0","600.0",,,,
"2409","neg/1963.jpg","jpg","1022.0","600.0",,,,
"2410","neg/12.jpg","jpg","445.0","599.0",,,,
"2411","neg/747.jpg","jpg","293.0","599.0",,,,
"2412","neg/1904.jpg","jpg","335.0","599.0",,,,
"2413","neg/1302.jpg","jpg","800.0","600.0",,,,
"2414","neg/1610.jpg","jpg","1024.0","577.0",,,,
"2415","neg/899.jpg","jpg","451.0","480.0",,,,
"2416","neg/630.jpg","jpg","171.0","319.0",,,,
"2417","neg/1873.jpg","jpg","525.0","600.0",,,,
"2418","neg/1299.jpg","jpg","337.0","599.0",,,,
"2419","neg/1007.jpg","jpg","600.0","600.0",,,,
"2420","neg/150.jpg","jpg","93.0","140.0",,,,
"2421","neg/1328.jpg","jpg","801.0","600.0",,,,
"2422","neg/2274.jpg","jpg","337.0","599.0",,,,
"2423","neg/684.jpg","jpg","600.0","600.0",,,,
"2424","neg/1138.jpg","jpg","800.0","600.0",,,,
"2425","neg/805.jpg","jpg","400.0","499.0",,,,
"2426","neg/1515.jpg","jpg","800.0","600.0",,,,
"2427","neg/564.jpg","jpg","811.0","600.0",,,,
"2428","neg/2156.jpg","jpg","424.0","600.0",,,,
"2429","neg/903.jpg","jpg","450.0","600.0",,,,
"2430","neg/1636.jpg","jpg","192.0","132.0",,,,
"2431","neg/420.jpg","jpg","600.0","600.0",,,,
"2432","neg/2116.jpg","jpg","1024.0","575.0",,,,
"2433","neg/1758.jpg","jpg","450.0","600.0",,,,
"2434","neg/795.jpg","jpg","804.0","600.0",,,,
"2435","neg/1055.jpg","jpg","216.0","598.0",,,,
"2436","neg/738.jpg","jpg","192.0","261.0",,,,
"2437","neg/1777.jpg","jpg","450.0","600.0",,,,
"2438","neg/1184.jpg","jpg","600.0","600.0",,,,
"2439","neg/4.jpg","jpg","452.0","449.0",,,,
"2440","neg/187.jpg","jpg","337.0","599.0",,,,
"2441","neg/1557.jpg","jpg","800.0","600.0",,,,
"2442","neg/1575.jpg","jpg","399.0","600.0",,,,
"2443","neg/2357.jpg","jpg","398.0","599.0",,,,
"2444","neg/2296.jpg","jpg","260.0","500.0",,,,
"2445","neg/1022.jpg","jpg","337.0","599.0",,,,
"2446","neg/1591.jpg","jpg","319.0","480.0",,,,
